Simulation Number,comboID,Your revenue,Perfect foresight strategy,Difference (%)
120,119,86760,93948,7.7
121,120,93720,104802,10.6
122,121,78024,97140,19.7
123,122,100140,106716,6.2
124,123,110988,111828,0.8
125,124,89340,100902,11.5
126,125,47166,66444,29.0
127,126,105954,107676,1.6
128,127,61878,80652,23.3
129,128,110970,116358,4.6
130,129,78048,92568,15.7
131,130,93288,101628,8.2
132,131,108996,114744,5.0
133,132,41622,56964,26.9
134,133,43362,59568,27.2
135,134,98448,107700,8.6
136,135,52740,73404,28.2
137,136,43860,62028,29.3
138,137,76236,89136,14.5
139,138,85092,95616,11.0
140,139,107154,115032,6.8
141,140,108768,120000,9.4
142,141,97548,102402,4.7
143,142,52476,71748,26.9
144,143,69006,83904,17.8
145,144,33558,44148,24.0
146,145,100254,114240,12.2
147,146,87030,95136,8.5
148,147,95118,109374,13.0
149,148,72288,88092,17.9
150,149,29376,39444,25.5
151,150,99528,102486,2.9
152,151,96204,101334,5.1
153,152,96624,105168,8.1
154,153,89880,97566,7.9
155,154,71826,82200,12.6
156,155,85056,92388,7.9
157,156,106236,115038,7.7
158,157,106296,117894,9.8
159,158,48852,63492,23.1
160,159,108204,120000,9.8
161,160,100284,114606,12.5
162,161,84216,91110,7.6
163,162,95988,111750,14.1
164,163,97656,120000,18.6
165,164,81312,87120,6.7
166,165,98448,106176,7.3
167,166,97536,104724,6.9
168,167,95076,102870,7.6
169,168,99348,105612,5.9
170,169,64656,82896,22.0
171,170,45474,65556,30.6
172,171,71490,89292,19.9
173,172,106788,109224,2.2
174,173,102228,106536,4.0
175,174,99246,104568,5.1
176,175,69438,87372,20.5
177,176,103398,105462,2.0
178,177,109686,115824,5.3
179,178,63666,79560,20.0
180,179,67398,82272,18.1
181,180,112692,120000,6.1
182,181,89850,99096,9.3
183,182,108156,115626,6.5
184,183,98106,103680,5.4
185,184,84666,94224,10.1
186,185,97266,109236,11.0
187,186,96258,102060,5.7
188,187,60522,78504,22.9
189,188,110178,120000,8.2
190,189,75834,87480,13.3
191,190,97740,107556,9.1
192,191,94020,104796,10.3
193,192,76698,86316,11.1
194,193,99078,101904,2.8
195,194,100620,102960,2.3
196,195,109128,120000,9.1
197,196,72396,86184,16.0
198,197,87750,94932,7.6
199,198,97764,113406,13.8
200,199,93132,105138,11.4
201,200,74562,82140,9.2
202,201,61266,77292,20.7
203,202,106956,120000,10.9
204,203,97926,101088,3.1
205,204,50838,63552,20.0
206,205,52782,66636,20.8
207,206,90756,97680,7.1
208,207,49152,61212,19.7
209,208,85962,92064,6.6
210,209,102600,120000,14.5
211,210,73140,88116,17.0
212,211,102012,104454,2.3
213,212,104376,115380,9.5
214,213,98952,107232,7.7
215,214,101856,116622,12.7
216,215,92916,101862,8.8
217,216,97716,120000,18.6
218,217,77160,84348,8.5
219,218,91284,110964,17.7
220,219,89736,111024,19.2
221,220,111504,117762,5.3
222,221,67644,87444,22.6
223,222,107502,111066,3.2
224,223,97662,103458,5.6
225,224,60036,78408,23.4
226,225,86424,97644,11.5
227,226,108426,111630,2.9
228,227,70710,86928,18.7
229,228,101700,105948,4.0
230,229,32202,43764,26.4
231,230,80910,95100,14.9
232,231,79728,92316,13.6
233,232,70290,84372,16.7
234,233,88878,97062,8.4
235,234,110856,120000,7.6
236,235,83874,94920,11.6
237,236,108000,115698,6.7
238,237,52044,69624,25.2
239,238,98712,102936,4.1
240,239,81954,91644,10.6
241,240,97944,105972,7.6
242,241,86034,95616,10.0
243,242,104886,108120,3.0
244,243,97668,103074,5.2
245,244,94824,99684,4.9
246,245,91680,98322,6.8
247,246,56862,71172,20.1
248,247,92334,101826,9.3
249,248,97848,101916,4.0
250,249,101346,103152,1.8
251,250,105288,109536,3.9
252,251,93780,97704,4.0
253,252,96642,103752,6.9
254,253,57750,72060,19.9
255,254,99936,115008,13.1
256,255,89214,105132,15.1
257,256,102150,103302,1.1
258,257,103668,110466,6.2
259,258,30600,39660,22.8
260,259,101016,109854,8.0
261,260,100266,110868,9.6
262,261,49806,60516,17.7
263,262,91998,105042,12.4
264,263,90624,107994,16.1
265,264,87078,104196,16.4
266,265,105192,120000,12.3
267,266,92412,97842,5.5
268,267,54258,69084,21.5
269,268,91668,96108,4.6
270,269,94986,103446,8.2
271,270,51984,63888,18.6
272,271,98184,113244,13.3
273,272,77724,85020,8.6
274,273,87840,104634,16.1
275,274,85782,111144,22.8
276,275,81996,90060,9.0
277,276,103356,120000,13.9
278,277,96456,100002,3.5
279,278,76308,85440,10.7
280,279,95364,104280,8.6
281,280,98124,112194,12.5
282,281,86544,96252,10.1
283,282,87132,97680,10.8
284,283,86520,102798,15.8
285,284,84816,99786,15.0
286,285,82536,101940,19.0
287,286,79062,96480,18.1
288,287,110646,112284,1.5
289,288,53298,74868,28.8
290,289,63762,82476,22.7
291,290,78702,93840,16.1
292,291,109734,115284,4.8
293,292,108300,111654,3.0
294,293,92412,100002,7.6
295,294,94146,100044,5.9
296,295,68196,82734,17.6
297,296,93984,101796,7.7
298,297,108450,114084,4.9
299,298,103152,108522,4.9
300,299,98286,104472,5.9
301,300,85944,95484,10.0
302,301,66282,81720,18.9
303,302,108252,116742,7.3
304,303,100020,103878,3.7
305,304,73566,86712,15.2
306,305,100002,111006,9.9
307,306,70620,81516,13.4
308,307,60852,78000,22.0
309,308,103404,104844,1.4
310,309,48798,63120,22.7
311,310,95934,101994,5.9
312,311,93270,102852,9.3
313,312,94134,104142,9.6
314,313,97320,110760,12.1
315,314,97344,101628,4.2
316,315,100806,102612,1.8
317,316,105486,113712,7.2
318,317,101418,110382,8.1
319,318,99858,107250,6.9
320,319,106980,120000,10.8
321,320,67512,77400,12.8
322,321,95742,114018,16.0
323,322,104370,108774,4.0
324,323,103650,110820,6.5
325,324,64206,77544,17.2
326,325,68178,77814,12.4
327,326,77286,85470,9.6
328,327,84678,91092,7.0
329,328,90540,101700,11.0
330,329,91872,107658,14.7
331,330,93078,118962,21.8
332,331,100878,102444,1.5
333,332,52146,67212,22.4
334,333,101946,111528,8.6
335,334,85848,92340,7.0
336,335,98886,114018,13.3
337,336,80124,84432,5.1
338,337,88200,99252,11.1
339,338,95394,116226,17.9
340,339,89988,108342,16.9
341,340,74148,79248,6.4
342,341,86988,94458,7.9
343,342,74454,84660,12.1
344,343,101346,110898,8.6
345,344,102984,115140,10.6
346,345,19404,23424,17.2
347,346,88536,92148,3.9
348,347,93750,108708,13.8
349,348,90240,107496,16.1
350,349,85446,94224,9.3
351,350,91482,120000,23.8
352,351,82014,106806,23.2
353,352,101448,116880,13.2
354,353,101124,113394,10.8
355,354,84444,89820,6.0
356,355,78048,84408,7.5
357,356,101940,120000,15.0
358,357,100596,116412,13.6
359,358,98244,120000,18.1
360,359,52092,60048,13.2
361,360,87060,107742,19.2
362,361,84012,102186,17.8
363,362,83100,107712,22.8
364,363,82656,111114,25.6
365,364,85236,99264,14.1
366,365,105204,107982,2.6
367,366,110046,113466,3.0
368,367,110658,120000,7.8
369,368,109434,115032,4.9
370,369,104358,109182,4.4
371,370,18984,26832,29.2
372,371,77316,89424,13.5
373,372,93822,99216,5.4
374,373,77478,89724,13.6
375,374,59574,77136,22.8
376,375,106722,111072,3.9
377,376,52530,71748,26.8
378,377,108618,120000,9.5
379,378,100014,109788,8.9
380,379,44556,60312,26.1
381,380,105210,107844,2.4
382,381,95916,99126,3.2
383,382,106434,117180,9.2
384,383,95310,100650,5.3
385,384,100548,116964,14.0
386,385,84120,95664,12.1
387,386,103680,106470,2.6
388,387,95922,99360,3.5
389,388,62658,76908,18.5
390,389,75840,86316,12.1
391,390,100248,113586,11.7
392,391,104604,120000,12.8
393,392,104544,107904,3.1
394,393,105486,114768,8.1
395,394,55848,71832,22.3
396,395,88968,93912,5.3
397,396,67068,77676,13.7
398,397,105522,120000,12.1
399,398,81678,87684,6.8
400,399,57210,67536,15.3
401,400,82590,92340,10.6
402,401,103572,111948,7.5
403,402,95232,98142,3.0
404,403,104142,117144,11.1
405,404,85074,90900,6.4
406,405,88506,91980,3.8
407,406,91212,102792,11.3
408,407,94182,111024,15.2
409,408,80814,84768,4.7
410,409,90144,96600,6.7
411,410,102234,105762,3.3
412,411,101850,107142,4.9
413,412,88422,93360,5.3
414,413,69444,78120,11.1
415,414,95790,106506,10.1
416,415,27816,32520,14.5
417,416,97908,113592,13.8
418,417,94968,120000,20.9
419,418,83484,97314,14.2
420,419,103602,114474,9.5
421,420,64980,77256,15.9
422,421,96192,99168,3.0
423,422,102336,113574,9.9
424,423,94428,105126,10.2
425,424,76014,83820,9.3
426,425,82104,85518,4.0
427,426,48180,54312,11.3
428,427,90198,115578,22.0
429,428,82818,98580,16.0
430,429,80382,86640,7.2
431,430,65790,78030,15.7
432,431,100032,104058,3.9
433,432,92610,95268,2.8
434,433,102672,120000,14.4
435,434,56616,65544,13.6
436,435,95448,112530,15.2
437,436,98262,116670,15.8
438,437,79608,83550,4.7
439,438,85260,106044,19.6
440,439,87504,114792,23.8
441,440,80610,96852,16.8
442,441,82914,103746,20.1
443,442,100044,101196,1.1
444,443,90756,94260,3.7
445,444,96336,99108,2.8
446,445,74832,81456,8.1
447,446,98880,110922,10.9
448,447,97644,113586,14.0
449,448,93084,107520,13.4
450,449,88704,100380,11.6
451,450,85692,102690,16.6
452,451,32976,37392,11.8
453,452,63360,68244,7.2
454,453,80892,105522,23.3
455,454,78696,107544,26.8
456,455,101946,105804,3.6
457,456,109668,118320,7.3
458,457,57030,75576,24.5
459,458,108018,108660,0.6
460,459,81396,94116,13.5
461,460,108186,115308,6.2
462,461,107298,110760,3.1
463,462,67038,83016,19.2
464,463,103956,108606,4.3
465,464,107736,115362,6.6
466,465,88860,98064,9.4
467,466,62112,78276,20.7
468,467,91236,98082,7.0
469,468,108900,120000,9.3
470,469,102342,111486,8.2
471,470,86160,96420,10.6
472,471,102420,104328,1.8
473,472,48132,61212,21.4
474,473,101070,104730,3.5
475,474,90318,94752,4.7
476,475,97056,108738,10.7
477,476,102144,103410,1.2
478,477,60312,76140,20.8
479,478,99948,103698,3.6
480,479,82680,89064,7.2
481,480,49650,62076,20.0
482,481,85722,91776,6.6
483,482,97296,111672,12.9
484,483,89688,97404,7.9
485,484,93096,98616,5.6
486,485,104598,118236,11.5
487,486,85578,91224,6.2
488,487,101592,116196,12.6
489,488,83292,88212,5.6
490,489,98940,117438,15.8
491,490,82260,86304,4.7
492,491,103572,109566,5.5
493,492,102462,108744,5.8
494,493,102774,112578,8.7
495,494,104880,120000,12.6
496,495,104784,120000,12.7
497,496,98976,112146,11.7
498,497,90564,100512,9.9
499,498,92232,110844,16.8
500,499,81570,85404,4.5
501,500,56706,72276,21.5
502,501,97524,98952,1.4
503,502,96696,101502,4.7
504,503,48168,59124,18.5
505,504,78186,84204,7.1
506,505,104880,120000,12.6
507,506,87276,100506,13.2
508,507,97524,118452,17.7
509,508,88998,112518,20.9
510,509,84600,97020,12.8
511,510,84564,90396,6.5
512,511,102036,111636,8.6
513,512,83586,89304,6.4
514,513,100398,109086,8.0
515,514,93198,100758,7.5
516,515,88896,100164,11.2
517,516,88614,96672,8.3
518,517,91332,109542,16.6
519,518,82212,89724,8.4
520,519,81918,90432,9.4
521,520,79548,94728,16.0
522,521,100008,110460,9.5
523,522,65088,76824,15.3
524,523,76650,83484,8.2
525,524,97332,104706,7.0
526,525,90912,94872,4.2
527,526,100158,120000,16.5
528,527,91074,105264,13.5
529,528,94932,113826,16.6
530,529,85458,100194,14.7
531,530,84666,101454,16.5
532,531,83640,103674,19.3
533,532,78858,89784,12.2
534,533,100212,118302,15.3
535,534,100506,120000,16.2
536,535,99516,115452,13.8
537,536,55626,66264,16.1
538,537,92898,101670,8.6
539,538,47964,55284,13.2
540,539,90690,105312,13.9
541,540,91254,111810,18.4
542,541,72882,77364,5.8
543,542,89052,120000,25.8
544,543,80370,89124,9.8
545,544,53958,57588,6.3
546,545,79152,108756,27.2
547,546,98580,106080,7.1
548,547,98616,110700,10.9
549,548,97284,101958,4.6
550,549,69948,77316,9.5
551,550,95340,107106,11.0
552,551,61596,69768,11.7
553,552,97416,120000,18.8
554,553,84720,99756,15.1
555,554,87756,107040,18.0
556,555,85008,108558,21.7
557,556,87828,120000,26.8
558,557,80088,104724,23.5
559,558,79764,115116,30.7
560,559,78696,120000,34.4
561,560,89004,99984,11.0
562,561,84780,97416,13.0
563,562,97542,102486,4.8
564,563,108834,120000,9.3
565,564,79806,91296,12.6
566,565,91902,99102,7.3
567,566,103986,104568,0.6
568,567,108654,118560,8.4
569,568,100362,103356,2.9
570,569,96072,101208,5.1
571,570,88452,97770,9.5
572,571,77058,89376,13.8
573,572,80598,90732,11.2
574,573,84222,92604,9.1
575,574,105150,115206,8.7
576,575,67542,82080,17.7
577,576,91242,98058,7.0
578,577,100176,103158,2.9
579,578,98178,103794,5.4
580,579,98334,100998,2.6
581,580,74142,83856,11.6
582,581,103050,105708,2.5
583,582,91020,97734,6.9
584,583,100932,105876,4.7
585,584,99798,106512,6.3
586,585,97734,107940,9.5
587,586,97572,111462,12.5
588,587,96066,114156,15.8
589,588,102384,104748,2.3
590,589,101466,105396,3.7
591,590,103956,113310,8.3
592,591,96378,100830,4.4
593,592,89730,93228,3.8
594,593,97488,112086,13.0
595,594,21318,26100,18.3
596,595,84516,88032,4.0
597,596,78954,88512,10.8
598,597,97716,99864,2.2
599,598,67812,79296,14.5
600,599,95124,100674,5.5
