Simulation Number,comboID,Your revenue,Perfect foresight strategy,Difference (%)
183,182,102378,107400,4.7
184,183,58998,76536,22.9
185,184,101916,113736,10.4
186,185,94992,104742,9.3
187,186,88050,98220,10.4
188,187,105108,108660,3.3
189,188,108876,117342,7.2
190,189,99732,106866,6.7
191,190,62382,78228,20.3
192,191,58560,73872,20.7
193,192,88350,98712,10.5
194,193,99714,102540,2.8
195,194,104028,107070,2.8
196,195,105750,115122,8.1
197,196,72660,85116,14.6
198,197,100110,112866,11.3
199,198,105414,120000,12.2
200,199,71514,81276,12.0
